Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12,Breakthrough 13,Breakthrough 14,Breakthrough 15,Breakthrough 16,Breakthrough 17
0,S,159,E,Relatively Flat,100,-2660,-15,2,2,3,3,1,4,2,1,BlankBigCanyonCMix_07,,Landscaping Nanites,Space Rehabilitation,Eternal Fusion,Service Bots,Zero-Space Computing,Good Vibrations,Superfungus,Project Phoenix,Interplanetary Learning,Superconducting Computing,Plutonium Synthesis,Lake Vaporators,Core Water,Factory Automation,Neural Empathy,Dry Farming,Giant Crops
0,S,159,W,Relatively Flat,100,-929,-15,4,4,3,3,2,4,1,1,BlankBig_01,,Wireless Power,Zero-Space Computing,Giant Crops,Overcharge Amplifications,Core Water,Autonomous Hubs,Rapid Sleep,Plasma Rocket,Interplanetary Learning,Dome Streamlining,The Positronic Brain,Sustained Workload,Core Rare Metals,Hypersensitive Photovoltaics,Superfungus,Eternal Fusion,Printed Electronics
0,S,160,E,Relatively Flat,140,-2545,-15,2,2,3,3,1,4,2,1,BlankBigTerraceCMix_16,,Nocturnal Adaptation,Superior Pipes,Zero-Space Computing,Lake Vaporators,Artificial Muscles,Core Metals,Hypersensitive Photovoltaics,Space Rehabilitation,Nano Refinement,Hull Polarization,Sustained Workload,Extractor AI,Prefab Compression,Core Rare Metals,Vector Pump,Superconducting Computing,Martianborn Ingenuity
0,S,160,W,Relatively Flat,100,-1276,-15,4,4,3,3,1,4,1,1,BlankBigTerraceCMix_15,,Martian Steel,Sustained Workload,Artificial Muscles,The Positronic Brain,Core Rare Metals,Hull Polarization,Extractor AI,Martianborn Ingenuity,Project Phoenix,Neural Empathy,Gem Architecture,Designed Forestation,Superfungus,Resilient Vegetation,Core Water,Wireless Power,Nocturnal Adaptation
0,S,161,E,Relatively Flat,100,-2545,-15,2,2,3,3,1,4,2,1,BlankBigTerraceCMix_15,,Zero-Space Computing,Superconducting Computing,Martian Steel,Core Rare Metals,Project Phoenix,Giant Crops,Plutonium Synthesis,Safe Mode,Artificial Muscles,Resilient Vegetation,Service Bots,Neo-Concrete,Superior Pipes,Rapid Sleep,Prefab Compression,Hive Mind ,Ancient Terraforming Device
0,S,161,W,Relatively Flat,140,-1968,-15,4,4,3,3,1,4,1,1,BlankTerraceBig_05,,Inspiring Architecture,Space Rehabilitation,Prefab Compression,Printed Electronics,Dome Streamlining,The Positronic Brain,Superior Pipes,Dry Farming,Multispiral Architecture,Core Metals,Vector Pump,Rapid Sleep,Magnetic Extraction,Lake Vaporators,Cryo-sleep,Autonomous Hubs,Gem Architecture
0,S,162,E,Relatively Flat,100,-2660,-15,2,2,3,3,1,4,2,1,BlankBigTerraceCMix_15,,Magnetic Extraction,Landscaping Nanites,Martianborn Ingenuity,Project Phoenix,Superior Pipes,Safe Mode,Prefab Compression,Martian Diet,Lake Vaporators,Gene Selection,Hull Polarization,Sustained Workload,Gem Architecture,Vector Pump,Space Rehabilitation,Core Water,Cloning
0,S,162,W,Relatively Flat,140,-1506,-15,4,4,3,3,1,4,1,1,BlankBigCliffsCMix_01,,Plutonium Synthesis,Overcharge Amplifications,Multispiral Architecture,Vocation-Oriented Society,Wireless Power,Nano Refinement,Hive Mind ,The Positronic Brain,Space Rehabilitation,Magnetic Extraction,Construction Nanites ,Service Bots,Designed Forestation,Giant Crops,Forever Young,Superior Pipes,Ancient Terraforming Device
0,S,163,E,Relatively Flat,140,-2660,-15,2,2,3,3,1,4,2,1,BlankBigTerraceCMix_14,,Martian Steel,Prefab Compression,Hive Mind ,Wireless Power,Giant Crops,Designed Forestation,Alien Imprints,Printed Electronics,Vector Pump,Zero-Space Computing,The Positronic Brain,Neo-Concrete,Factory Automation,Neural Empathy,Vocation-Oriented Society,Magnetic Extraction,Forever Young
0,S,163,W,Relatively Flat,140,-1968,-15,4,4,3,3,1,4,1,1,BlankBigTerraceCMix_14,,Hull Polarization,Safe Mode,Forever Young,Cloning,Plasma Rocket,Vector Pump,Soylent Green,Landscaping Nanites,Space Rehabilitation,Construction Nanites ,Autonomous Hubs,Extractor AI,Multispiral Architecture,Inspiring Architecture,Gene Selection,Alien Imprints,Dry Farming
0,S,164,E,Relatively Flat,140,-2660,-15,2,2,3,3,1,4,2,1,BlankBigCliffsCMix_01,,Martian Steel,Multispiral Architecture,Magnetic Extraction,Forever Young,Core Water,Plasma Rocket,Lake Vaporators,Soylent Green,Printed Electronics,Neo-Concrete,Martian Diet,Nano Refinement,Zero-Space Computing,Hypersensitive Photovoltaics,Hive Mind ,Service Bots,Autonomous Hubs
0,S,164,W,Relatively Flat,140,-4045,-15,4,4,3,3,1,4,1,1,BlankBigTerraceCMix_11,,Wireless Power,Plutonium Synthesis,Factory Automation,Ancient Terraforming Device,Cryo-sleep,Artificial Muscles,Gem Architecture,Forever Young,Overcharge Amplifications,Inspiring Architecture,Core Metals,Martian Steel,Service Bots,Multispiral Architecture,Hypersensitive Photovoltaics,Dome Streamlining,Space Rehabilitation
0,S,165,E,Relatively Flat,140,-2660,-15,2,2,3,3,1,4,2,1,BlankTerraceBig_05,,Alien Imprints,Eternal Fusion,Neural Empathy,Good Vibrations,Landscaping Nanites,The Positronic Brain,Superior Cables,Overcharge Amplifications,Safe Mode,Designed Forestation,Construction Nanites ,Rapid Sleep,Hive Mind ,Artificial Muscles,Ancient Terraforming Device,Advanced Drone Drive,Core Water
0,S,165,W,Relatively Flat,100,-4276,-15,4,4,3,3,1,4,1,1,BlankBigCanyonCMix_07,,Giant Crops,Hull Polarization,Eternal Fusion,Service Bots,Dome Streamlining,Dry Farming,Lake Vaporators,Inspiring Architecture,Core Rare Metals,Project Phoenix,Safe Mode,Construction Nanites ,Nocturnal Adaptation,Martianborn Ingenuity,Overcharge Amplifications,Resilient Vegetation,Hypersensitive Photovoltaics
0,S,166,E,Relatively Flat,100,-2776,-15,3,3,3,3,1,4,2,1,BlankBigCanyonCMix_07,,Ancient Terraforming Device,Rapid Sleep,Inspiring Architecture,Resilient Vegetation,Dome Streamlining,Artificial Muscles,Superior Cables,Plasma Rocket,Hypersensitive Photovoltaics,Martian Steel,Designed Forestation,Soylent Green,Extractor AI,Eternal Fusion,Core Metals,Sustained Workload,Giant Crops
0,S,166,W,Relatively Flat,100,-2776,-15,4,4,3,3,1,4,1,1,BlankBigCanyonCMix_07,,Artificial Muscles,Factory Automation,The Positronic Brain,Nocturnal Adaptation,Superconducting Computing,Superior Cables,Sustained Workload,Vector Pump,Dry Farming,Safe Mode,Core Water,Hypersensitive Photovoltaics,Zero-Space Computing,Core Metals,Eternal Fusion,Martian Steel,Overcharge Amplifications
0,S,167,E,Relatively Flat,100,-2776,-15,3,3,3,3,1,4,2,1,BlankBig_04,,Artificial Muscles,Forever Young,Good Vibrations,Nano Refinement,Overcharge Amplifications,Safe Mode,Cloning,Martian Steel,Service Bots,Martianborn Ingenuity,Dome Streamlining,Nocturnal Adaptation,Zero-Space Computing,Space Rehabilitation,Ancient Terraforming Device,Alien Imprints,Dry Farming
0,S,167,W,Relatively Flat,140,-2891,-15,4,4,3,3,1,4,1,1,BlankBigCliffsCMix_02,,Martianborn Ingenuity,Multispiral Architecture,Eternal Fusion,Core Rare Metals,Gene Selection,Prefab Compression,Martian Steel,Factory Automation,Extractor AI,Good Vibrations,Resilient Vegetation,Martian Diet,Printed Electronics,Plasma Rocket,Forever Young,Nano Refinement,The Positronic Brain
0,S,168,E,Relatively Flat,100,-2660,-15,3,3,3,3,1,1,2,1,BlankBigCanyonCMix_07,,Rapid Sleep,Extractor AI,Hypersensitive Photovoltaics,Alien Imprints,Nocturnal Adaptation,Designed Forestation,Multispiral Architecture,Giant Crops,Advanced Drone Drive,Hive Mind ,Interplanetary Learning,Gem Architecture,Vocation-Oriented Society,Forever Young,Core Water,Prefab Compression,Core Rare Metals
0,S,168,W,Relatively Flat,100,-2776,-15,4,4,3,3,1,4,1,1,BlankBig_04,,Core Water,Hypersensitive Photovoltaics,Nano Refinement,Vocation-Oriented Society,Core Metals,Gem Architecture,Vector Pump,Service Bots,Extractor AI,Martian Steel,Landscaping Nanites,Giant Crops,Cryo-sleep,Zero-Space Computing,Superconducting Computing,Autonomous Hubs,Interplanetary Learning
0,S,169,E,Relatively Flat,140,-2891,-15,4,4,3,3,1,1,2,1,BlankBigCanyonCMix_09,,Overcharge Amplifications,Gene Selection,Neural Empathy,Safe Mode,Core Rare Metals,Giant Crops,Interplanetary Learning,Prefab Compression,Printed Electronics,Frictionless Composites,Magnetic Extraction,Cloning,Nocturnal Adaptation,Forever Young,Zero-Space Computing,Hypersensitive Photovoltaics,Advanced Drone Drive
0,S,169,W,Relatively Flat,100,-2660,-15,4,4,3,3,1,4,1,1,BlankBig_02,,Plutonium Synthesis,Lake Vaporators,Alien Imprints,Plasma Rocket,Overcharge Amplifications,Superfungus,Factory Automation,Neo-Concrete,Gem Architecture,Advanced Drone Drive,Hive Mind ,Martianborn Ingenuity,Nocturnal Adaptation,Core Metals,Prefab Compression,Giant Crops,Eternal Fusion
0,S,170,E,Relatively Flat,140,-2776,-15,4,4,3,3,1,1,2,1,BlankBigTerraceCMix_06,,Soylent Green,Artificial Muscles,Martian Diet,Printed Electronics,Cryo-sleep,Factory Automation,Core Water,Prefab Compression,Resilient Vegetation,Core Metals,Superfungus,Eternal Fusion,Gene Selection,Forever Young,Neo-Concrete,Extractor AI,Superconducting Computing
0,S,170,W,Relatively Flat,100,-2430,-15,4,4,3,3,1,4,1,1,BlankBigTerraceCMix_15,,Superior Pipes,Hull Polarization,Printed Electronics,Project Phoenix,Eternal Fusion,Artificial Muscles,Martian Diet,Dry Farming,Hive Mind ,The Positronic Brain,Frictionless Composites,Core Water,Space Rehabilitation,Safe Mode,Advanced Drone Drive,Plasma Rocket,Autonomous Hubs
0,S,171,E,Relatively Flat,140,-2776,-15,4,4,4,3,1,1,2,1,BlankBigCliffsCMix_02,,Gem Architecture,Cloning,Vector Pump,Soylent Green,Superior Pipes,Superfungus,Eternal Fusion,Core Rare Metals,Resilient Vegetation,Superior Cables,Construction Nanites ,Magnetic Extraction,Landscaping Nanites,Lake Vaporators,Hypersensitive Photovoltaics,Martianborn Ingenuity,Vocation-Oriented Society
0,S,171,W,Relatively Flat,140,-2776,-15,4,4,3,2,1,4,1,1,BlankBigCliffsCMix_01,,Vector Pump,Giant Crops,Interplanetary Learning,Cloning,Rapid Sleep,Soylent Green,Hull Polarization,Project Phoenix,Advanced Drone Drive,Lake Vaporators,Martian Diet,Autonomous Hubs,Core Rare Metals,Wireless Power,Eternal Fusion,Extractor AI,Neo-Concrete
0,S,172,E,Relatively Flat,140,-2776,-15,4,4,4,3,1,1,2,1,BlankBigCanyonCMix_09,,Martian Diet,Wireless Power,Core Water,Cloning,Plasma Rocket,Lake Vaporators,Giant Crops,Rapid Sleep,Superior Pipes,Good Vibrations,Cryo-sleep,Construction Nanites ,Zero-Space Computing,Superconducting Computing,Plutonium Synthesis,Autonomous Hubs,Factory Automation
0,S,172,W,Relatively Flat,140,-2776,-15,4,4,3,2,1,4,1,1,BlankBigCanyonCMix_09,,Frictionless Composites,Forever Young,Core Metals,Designed Forestation,Artificial Muscles,Inspiring Architecture,Ancient Terraforming Device,Giant Crops,Good Vibrations,Multispiral Architecture,Advanced Drone Drive,Cloning,Resilient Vegetation,Nano Refinement,Superfungus,Dome Streamlining,Superior Pipes
0,S,173,E,Relatively Flat,100,-2660,-15,4,4,4,3,1,1,2,1,BlankBig_02,,Printed Electronics,Neural Empathy,Artificial Muscles,Factory Automation,Martian Diet,Prefab Compression,Resilient Vegetation,Hull Polarization,Ancient Terraforming Device,Rapid Sleep,Dry Farming,Gem Architecture,Lake Vaporators,Superconducting Computing,Cloning,Vocation-Oriented Society,Superior Cables
0,S,173,W,Relatively Flat,140,-2430,-15,4,4,3,2,1,4,1,1,BlankBigCliffsCMix_01,,Alien Imprints,Designed Forestation,Inspiring Architecture,Good Vibrations,Cryo-sleep,Advanced Drone Drive,Eternal Fusion,Sustained Workload,Lake Vaporators,Superior Pipes,Hull Polarization,Nocturnal Adaptation,Martianborn Ingenuity,Space Rehabilitation,Resilient Vegetation,Construction Nanites ,Multispiral Architecture
0,S,174,E,Relatively Flat,100,-2776,-15,4,4,4,3,1,1,2,1,BlankBig_03,,The Positronic Brain,Hypersensitive Photovoltaics,Hull Polarization,Superior Pipes,Autonomous Hubs,Space Rehabilitation,Dome Streamlining,Cloning,Advanced Drone Drive,Prefab Compression,Safe Mode,Vector Pump,Eternal Fusion,Inspiring Architecture,Alien Imprints,Sustained Workload,Magnetic Extraction
0,S,174,W,Relatively Flat,100,-2314,-15,4,4,3,2,1,4,1,1,BlankBig_01,,Sustained Workload,Core Water,Service Bots,Cloning,Interplanetary Learning,Factory Automation,Dry Farming,Plutonium Synthesis,The Positronic Brain,Soylent Green,Superconducting Computing,Zero-Space Computing,Dome Streamlining,Resilient Vegetation,Gene Selection,Artificial Muscles,Overcharge Amplifications
0,S,175,E,Relatively Flat,140,-2776,-15,4,4,4,3,1,1,2,1,BlankBigTerraceCMix_06,,Zero-Space Computing,Safe Mode,Good Vibrations,Hive Mind ,Factory Automation,Designed Forestation,Forever Young,Wireless Power,Dome Streamlining,Superfungus,Superior Pipes,Nano Refinement,Multispiral Architecture,Eternal Fusion,Project Phoenix,Interplanetary Learning,Vector Pump
0,S,175,W,Relatively Flat,140,-2199,-15,4,4,4,2,1,4,1,1,BlankBigTerraceCMix_14,,Superior Pipes,Prefab Compression,Extractor AI,Core Metals,Superconducting Computing,Gem Architecture,Inspiring Architecture,Vector Pump,Dry Farming,Alien Imprints,Safe Mode,Vocation-Oriented Society,Plutonium Synthesis,Cloning,Artificial Muscles,Nocturnal Adaptation,Core Rare Metals
0,S,176,E,Steep,220,-2660,-15,4,4,4,3,1,1,2,1,BlankBigTerraceCMix_10,,Soylent Green,Hull Polarization,Eternal Fusion,The Positronic Brain,Superior Cables,Designed Forestation,Service Bots,Nano Refinement,Alien Imprints,Superior Pipes,Advanced Drone Drive,Multispiral Architecture,Factory Automation,Core Water,Frictionless Composites,Prefab Compression,Gem Architecture
0,S,176,W,Relatively Flat,140,-1622,-15,4,4,4,2,1,4,1,1,BlankBigTerraceCMix_04,,Superfungus,Sustained Workload,Core Water,Gem Architecture,Nocturnal Adaptation,Martianborn Ingenuity,Plutonium Synthesis,Project Phoenix,Artificial Muscles,Printed Electronics,Hypersensitive Photovoltaics,Service Bots,Forever Young,Zero-Space Computing,Wireless Power,Good Vibrations,Eternal Fusion
0,S,177,E,Relatively Flat,100,-2660,-15,4,4,4,3,1,1,2,1,BlankBig_01,,Nano Refinement,Core Water,Printed Electronics,The Positronic Brain,Superconducting Computing,Nocturnal Adaptation,Neural Empathy,Landscaping Nanites,Space Rehabilitation,Superior Pipes,Hypersensitive Photovoltaics,Frictionless Composites,Plasma Rocket,Vocation-Oriented Society,Resilient Vegetation,Zero-Space Computing,Interplanetary Learning
0,S,177,W,Relatively Flat,100,-1737,-15,4,4,4,2,1,4,1,1,BlankBigCanyonCMix_07,,Vector Pump,Plasma Rocket,Safe Mode,Frictionless Composites,Hive Mind ,Extractor AI,Service Bots,Hull Polarization,Forever Young,Dry Farming,Sustained Workload,Hypersensitive Photovoltaics,Gene Selection,Interplanetary Learning,Martian Diet,Superconducting Computing,Multispiral Architecture
0,S,178,E,Relatively Flat,100,-2430,-15,4,4,4,3,1,1,2,1,BlankBig_03,,Superior Cables,Construction Nanites ,Superfungus,Nano Refinement,Prefab Compression,Frictionless Composites,Rapid Sleep,Core Rare Metals,Cloning,Nocturnal Adaptation,Giant Crops,Service Bots,Extractor AI,The Positronic Brain,Designed Forestation,Cryo-sleep,Landscaping Nanites
0,S,178,W,Relatively Flat,140,-1968,-15,4,4,4,2,1,4,1,1,BlankBigCliffsCMix_01,,Nocturnal Adaptation,Inspiring Architecture,Space Rehabilitation,Good Vibrations,Superior Cables,Prefab Compression,Advanced Drone Drive,Dry Farming,Interplanetary Learning,Cryo-sleep,Vector Pump,Hull Polarization,Superior Pipes,Core Metals,Eternal Fusion,Neural Empathy,Printed Electronics
0,S,179,E,Relatively Flat,100,-2430,-15,4,4,4,3,1,1,1,1,BlankBigCanyonCMix_07,,Resilient Vegetation,Project Phoenix,Autonomous Hubs,Space Rehabilitation,Artificial Muscles,Core Water,Hypersensitive Photovoltaics,Neural Empathy,Construction Nanites ,Frictionless Composites,Landscaping Nanites,Rapid Sleep,Alien Imprints,Eternal Fusion,Neo-Concrete,Magnetic Extraction,Advanced Drone Drive
0,S,179,W,Relatively Flat,140,-1853,-15,4,4,4,2,1,4,1,1,BlankBigTerraceCMix_14,,Landscaping Nanites,Safe Mode,Cloning,Soylent Green,Good Vibrations,Inspiring Architecture,Project Phoenix,Ancient Terraforming Device,Alien Imprints,Martian Steel,Nocturnal Adaptation,Hypersensitive Photovoltaics,Superior Cables,Eternal Fusion,Plasma Rocket,Core Metals,Designed Forestation
0,S,180,E,Relatively Flat,100,-2430,-39,3,3,4,1,1,1,1,3,BlankBig_02,,Neo-Concrete,Prefab Compression,Core Rare Metals,Overcharge Amplifications,Hull Polarization,Vector Pump,Inspiring Architecture,Hive Mind ,Gem Architecture,Eternal Fusion,Multispiral Architecture,Martian Diet,Superconducting Computing,Advanced Drone Drive,Frictionless Composites,Rapid Sleep,Printed Electronics
0,S,180,W,Relatively Flat,140,-2314,-29,3,3,4,1,1,3,1,2,BlankBigCliffsCMix_01,,Eternal Fusion,Forever Young,Artificial Muscles,Safe Mode,Alien Imprints,Extractor AI,Magnetic Extraction,Gem Architecture,Plutonium Synthesis,Printed Electronics,Lake Vaporators,Giant Crops,Dry Farming,Hypersensitive Photovoltaics,The Positronic Brain,Multispiral Architecture,Soylent Green
1,S,0,E,Relatively Flat,100,-1160,-6,2,2,4,1,2,1,4,1,BlankBig_03,,Hive Mind ,Inspiring Architecture,Interplanetary Learning,Autonomous Hubs,Superfungus,The Positronic Brain,Wireless Power,Extractor AI,Core Rare Metals,Neural Empathy,Vector Pump,Cloning,Plasma Rocket,Resilient Vegetation,Gene Selection,Factory Automation,Forever Young
1,N,0,E,Relatively Flat,140,-929,-1,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_11,,Resilient Vegetation,Core Rare Metals,Inspiring Architecture,Factory Automation,Overcharge Amplifications,Frictionless Composites,Neo-Concrete,Gem Architecture,Sustained Workload,Cryo-sleep,Extractor AI,Space Rehabilitation,Project Phoenix,Soylent Green,Construction Nanites ,Printed Electronics,Plasma Rocket
1,S,1,E,Relatively Flat,140,-929,-3,2,2,4,1,2,1,4,1,BlankBigTerraceCMix_14,,Rapid Sleep,Vector Pump,Dome Streamlining,Printed Electronics,Nano Refinement,Cryo-sleep,Lake Vaporators,Sustained Workload,Overcharge Amplifications,Superfungus,Core Rare Metals,Service Bots,Superconducting Computing,Space Rehabilitation,Project Phoenix,Multispiral Architecture,Interplanetary Learning
1,S,1,W,Relatively Flat,100,-1045,-10,2,2,4,1,2,1,4,1,BlankBigTerraceCMix_15,,Zero-Space Computing,Core Water,Hull Polarization,Hive Mind ,Gene Selection,The Positronic Brain,Nocturnal Adaptation,Magnetic Extraction,Artificial Muscles,Advanced Drone Drive,Inspiring Architecture,Martian Diet,Vector Pump,Giant Crops,Neural Empathy,Cloning,Frictionless Composites
1,N,1,E,Relatively Flat,100,-1045,-1,2,2,4,1,2,3,4,1,BlankBig_03,,Superfungus,Extractor AI,Core Rare Metals,Martian Steel,The Positronic Brain,Nocturnal Adaptation,Project Phoenix,Wireless Power,Hive Mind ,Ancient Terraforming Device,Alien Imprints,Neural Empathy,Forever Young,Magnetic Extraction,Martianborn Ingenuity,Artificial Muscles,Giant Crops
1,N,1,W,Relatively Flat,100,-929,-1,2,2,4,1,2,3,4,1,BlankBig_04,,Construction Nanites ,Soylent Green,Resilient Vegetation,Extractor AI,Gem Architecture,Rapid Sleep,Prefab Compression,Autonomous Hubs,Landscaping Nanites,Artificial Muscles,Gene Selection,Alien Imprints,Forever Young,Core Rare Metals,Superior Cables,Plasma Rocket,Good Vibrations
1,S,2,E,Relatively Flat,140,-1160,-3,2,2,4,1,2,1,4,1,BlankBigCliffsCMix_02,,Martian Diet,Advanced Drone Drive,Designed Forestation,Prefab Compression,Safe Mode,Superior Pipes,Gene Selection,Vector Pump,Neo-Concrete,Hive Mind ,Landscaping Nanites,Dry Farming,Cloning,Printed Electronics,Overcharge Amplifications,Forever Young,Vocation-Oriented Society
1,S,2,W,Relatively Flat,100,-1045,-13,2,2,4,1,2,1,4,1,BlankBig_03,,Rapid Sleep,Core Water,Resilient Vegetation,Advanced Drone Drive,Nano Refinement,Autonomous Hubs,Alien Imprints,Nocturnal Adaptation,Overcharge Amplifications,Core Rare Metals,Superconducting Computing,Giant Crops,Space Rehabilitation,Frictionless Composites,Project Phoenix,Landscaping Nanites,Designed Forestation
1,N,2,E,Relatively Flat,100,-929,-1,2,2,4,1,2,2,4,1,BlankBig_04,,Superior Pipes,Safe Mode,Rapid Sleep,Good Vibrations,Core Metals,Vocation-Oriented Society,Nano Refinement,Service Bots,Autonomous Hubs,Soylent Green,Hive Mind ,Prefab Compression,Superfungus,Martian Diet,Printed Electronics,Sustained Workload,Cloning
1,N,2,W,Relatively Flat,100,-1045,-1,2,2,4,1,2,3,4,1,BlankBig_02,,Giant Crops,Martian Steel,Overcharge Amplifications,Magnetic Extraction,Lake Vaporators,Hypersensitive Photovoltaics,Wireless Power,Gem Architecture,Gene Selection,Hull Polarization,Good Vibrations,Zero-Space Computing,Safe Mode,Superior Pipes,Space Rehabilitation,Factory Automation,Inspiring Architecture
